Thu, 09 Jun 2022 20:19:05 37580 MainThread base_page.py[line:18] INFO This is info message
Thu, 09 Jun 2022 20:19:35 37596 MainThread base_page.py[line:18] INFO This is info message
2022-07-06 10:35:38,529base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 10:35:38,529base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 10:35:40,132base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 10:35:40,132base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 10:35:42,799base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 10:35:42,799base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 10:35:43,410base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:35:43,411base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:35:45,096base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\报备导入测试数据1条.xlsx
2022-07-06 10:35:45,097base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 10:35:46,668base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:35:46,668base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:35:47,235base_page.pyINFO断言有无上传成功！1111
2022-07-06 10:35:47,235base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 10:35:47,788base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 10:35:47,788base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 10:35:49,452base_page.pyINFO点击元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 10:35:49,452base_page.pyINFO定位元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 10:35:50,028base_page.pyINFO点击元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 10:35:50,028base_page.pyINFO定位元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 10:35:51,810base_page.pyINFO点击元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 10:35:51,811base_page.pyINFO定位元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 10:35:53,429base_page.pyINFO点击元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 10:35:53,430base_page.pyINFO定位元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 10:35:55,125base_page.pyINFO('xpath', '//input[@placeholder="请输入审批意见"]')输入框输入Wed Jul  6 10:35:55 2022
2022-07-06 10:35:55,125base_page.pyINFO定位元素('xpath', '//input[@placeholder="请输入审批意见"]')
2022-07-06 10:35:55,861base_page.pyINFO点击元素('xpath', "//span[text()='通 过']/..")
2022-07-06 10:35:55,861base_page.pyINFO定位元素('xpath', "//span[text()='通 过']/..")
2022-07-06 10:35:57,443base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 10:35:57,443base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 10:35:59,358base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 10:35:59,358base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 10:36:01,008base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 10:36:01,009base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 10:36:02,691base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 10:36:02,691base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 10:36:04,340base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 10:36:04,341base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 10:36:04,948base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:36:04,948base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:36:06,645base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\报备导入测试数据3条.xlsx
2022-07-06 10:36:06,646base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 10:36:08,246base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:36:08,246base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:36:08,817base_page.pyINFO断言有无上传成功！1111
2022-07-06 10:36:08,817base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 10:36:09,360base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 10:36:09,360base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 10:36:10,994base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 10:36:10,994base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 10:36:11,590base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 10:36:11,590base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 10:36:13,507base_page.pyINFO点击元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 10:36:13,507base_page.pyINFO定位元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 10:36:15,126base_page.pyINFO点击元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 10:36:15,126base_page.pyINFO定位元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 10:36:15,767base_page.pyINFO点击元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 10:36:15,768base_page.pyINFO定位元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 10:36:17,421base_page.pyINFO点击元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 10:36:17,421base_page.pyINFO定位元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 10:36:19,044base_page.pyINFO点击元素('xpath', '//*[text()="此刻"]')
2022-07-06 10:36:19,045base_page.pyINFO定位元素('xpath', '//*[text()="此刻"]')
2022-07-06 10:36:19,693base_page.pyINFO点击元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 10:36:19,693base_page.pyINFO定位元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 10:36:21,276base_page.pyINFO点击元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 10:36:21,277base_page.pyINFO定位元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 10:37:01,920base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-07-06 10:37:01,921base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-07-06 10:37:02,355base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-07-06 10:37:02,356base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-07-06 10:37:02,781base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-07-06 10:37:02,781base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-07-06 10:37:09,786base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 10:37:09,786base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 10:37:12,349base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 10:37:12,349base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 10:37:14,027base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 10:37:14,028base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 10:37:14,623base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 10:37:14,623base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 10:37:16,049base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 10:37:16,050base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 10:37:18,520base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 10:37:18,520base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 10:37:18,920base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:37:18,920base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:37:20,449base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\报备导入测试数据1条.xlsx
2022-07-06 10:37:20,450base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 10:37:21,835base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:37:21,835base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:37:22,188base_page.pyINFO断言有无上传成功！1111
2022-07-06 10:37:22,188base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 10:37:22,535base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 10:37:22,536base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 10:37:24,020base_page.pyINFO点击元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 10:37:24,021base_page.pyINFO定位元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 10:37:24,406base_page.pyINFO点击元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 10:37:24,407base_page.pyINFO定位元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 10:37:26,021base_page.pyINFO点击元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 10:37:26,022base_page.pyINFO定位元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 10:37:27,437base_page.pyINFO点击元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 10:37:27,438base_page.pyINFO定位元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 10:37:28,931base_page.pyINFO('xpath', '//input[@placeholder="请输入审批意见"]')输入框输入Wed Jul  6 10:37:28 2022
2022-07-06 10:37:28,931base_page.pyINFO定位元素('xpath', '//input[@placeholder="请输入审批意见"]')
2022-07-06 10:37:29,463base_page.pyINFO点击元素('xpath', "//span[text()='通 过']/..")
2022-07-06 10:37:29,464base_page.pyINFO定位元素('xpath', "//span[text()='通 过']/..")
2022-07-06 10:37:30,865base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 10:37:30,865base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 10:37:32,273base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 10:37:32,274base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 10:37:33,735base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 10:37:33,735base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 10:37:35,199base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 10:37:35,199base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 10:37:36,645base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 10:37:36,645base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 10:37:37,062base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:37:37,062base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:37:38,533base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\报备导入测试数据3条.xlsx
2022-07-06 10:37:38,534base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 10:37:39,929base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:37:39,930base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:37:40,301base_page.pyINFO断言有无上传成功！1111
2022-07-06 10:37:40,302base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 10:37:40,654base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 10:37:40,655base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 10:37:42,116base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 10:37:42,116base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 10:37:42,520base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 10:37:42,520base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 10:37:44,257base_page.pyINFO点击元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 10:37:44,258base_page.pyINFO定位元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 10:37:45,660base_page.pyINFO点击元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 10:37:45,661base_page.pyINFO定位元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 10:37:46,102base_page.pyINFO点击元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 10:37:46,102base_page.pyINFO定位元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 10:37:47,605base_page.pyINFO点击元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 10:37:47,605base_page.pyINFO定位元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 10:37:49,019base_page.pyINFO点击元素('xpath', '//*[text()="此刻"]')
2022-07-06 10:37:49,019base_page.pyINFO定位元素('xpath', '//*[text()="此刻"]')
2022-07-06 10:37:49,464base_page.pyINFO点击元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 10:37:49,465base_page.pyINFO定位元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 10:37:50,845base_page.pyINFO点击元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 10:37:50,845base_page.pyINFO定位元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 10:38:35,188base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-07-06 10:38:35,189base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-07-06 10:38:35,624base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-07-06 10:38:35,624base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-07-06 10:38:36,065base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-07-06 10:38:36,065base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-07-06 10:38:43,540base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 10:38:43,540base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 10:38:46,999base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 10:38:46,999base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 10:38:47,746base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 10:38:47,747base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 10:38:48,809base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 10:38:48,809base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 10:38:49,369base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 10:38:49,369base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 10:38:49,834base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 10:38:49,834base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 10:38:50,292base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:38:50,292base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:38:50,831base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\报备导入测试数据1条.xlsx
2022-07-06 10:38:50,832base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 10:38:51,231base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:38:51,232base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 10:38:51,602base_page.pyINFO断言有无上传成功！1111
2022-07-06 10:38:51,602base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 10:38:51,985base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 10:38:51,986base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
